book,chapter_order,heading_id,section_type,pov,scene_idx,paragraph_idx,sentence_idx,n_words,text
The Way of Kings,14,chapter_11,chapter,Kaladin,1,41,2,16,"She held in her hands a narrow, dark green leaf with a point divided in three."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,41,3,1,Blackbane.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,42,1,5,"""What is this?"" Kaladin asked."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,43,1,3,She looked exhausted.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,43,2,8,"""These things are heavy!"" She lifted the leaf."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,43,3,5,"""I brought it for you!"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,44,1,7,He took the leaf between two fingers.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,44,2,1,Blackbane.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,44,3,1,Poison.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,44,4,10,"""Why did you bring this to me?"" he said harshly."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,45,1,7,"""I thought ..."" Syl said, shying back."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,45,2,8,"""Well, you kept those other leaves so carefully."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,45,3,15,Then you lost them when you tried to help that man in the slave cages.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,45,4,11,"I thought it would make you happy to have another one."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,46,1,3,Kaladin almost laughed.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,46,2,27,"She had no concept of what she'd done, fetching him a leaf of one of Roshar's most deadly natural poisons because she'd wanted to make him happy."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,46,3,3,It was ridiculous.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,46,4,2,And sweet.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,47,1,16,"""Everything seemed to go wrong when you lost that leaf,"" Syl said in a soft voice."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,47,2,4,"""Before that, you fought."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,48,1,2,"""I failed."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,49,1,22,"She cowered down, kneeling on his palm, misty skirt around her legs, drops of rainwater passing through her and rippling her form."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,49,2,5,"""You don't like it then?"
The Way of Kings,14,chapter_11,chapter,Kaladin,1,49,3,9,I flew so far ... I almost forgot myself.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,49,4,4,But I came back.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,49,5,4,"I came *back,* Kaladin."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,50,1,3,"""Why?"" he pled."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,50,2,4,"""Why do you care?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,51,1,8,"""Because I do,"" she said, cocking her head."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,51,2,5,"""I watched you, you know."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,51,3,4,Back in that army.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,51,4,17,"You'd always find the young, untrained men and protect them, even though it put you into danger."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,51,5,3,I can remember.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,51,6,5,"Just barely, but I do."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,52,1,3,"""I failed them."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,52,2,3,"They're dead now."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,53,1,8,"""They would have died more quickly without you."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,53,2,11,You made it so they had a family in the army.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,53,3,4,I remember their gratitude.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,53,4,8,It's what drew me in the first place.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,53,5,3,"You helped them."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,54,1,9,"""No,"" he said, clutching the blackbane in his fingers."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,54,2,11,"""Everything I touch withers and dies."" He teetered on the ledge."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,54,3,5,Thunder rumbled in the distance.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,55,1,8,"""Those men in the bridge crew,"" Syl whispered."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,55,2,4,"""You could help them."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,56,1,15,"""Too late."" He closed his eyes, thinking of the dead boy earlier in the day."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,56,2,3,"""It's too late."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,56,3,2,I've failed.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,56,4,2,They're dead.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,56,5,10,"They're all going to die, and there's no way out."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,57,1,16,"""What is one more try, then?"" Her voice was soft, yet somehow stronger than the storm."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,57,2,4,"""What could it hurt?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,58,1,2,He paused.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,59,1,6,"""You can't fail this time, Kaladin."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,59,2,3,You've said it.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,59,3,6,"They're all going to die anyway."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,60,1,10,"He thought of Tien, and his dead eyes staring upward."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,61,1,15,"""I don't know what you mean most of the time when you speak,"" she said."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,61,2,5,"""My mind is so cloudy."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,61,3,18,"But it seems that if you're worried about hurting people, you shouldn't be afraid to help the bridgemen."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,61,4,7,"What more could you do to them?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,62,1,2,"""I ..."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,63,1,6,"""One more try, Kaladin,"" Syl whispered."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,63,2,1,"""Please."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,64,1,3,One more try....
The Way of Kings,14,chapter_11,chapter,Kaladin,1,65,1,14,The men huddled in the barrack with barely a blanket to call their own.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,65,2,4,Frightened of the storm.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,65,3,4,Frightened of each other.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,65,4,8,Frightened of what the next day would bring.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,66,1,3,One more try....
The Way of Kings,14,chapter_11,chapter,Kaladin,1,67,1,14,"He thought of himself, crying at the death of a boy he hadn't known."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,67,2,8,A boy he hadn't even tried to help.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,68,1,3,One more try.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,69,1,4,Kaladin opened his eyes.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,69,2,19,"He was cold and wet, but he felt a tiny, warm candle flame of determination come alight inside him."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,69,3,18,"He clenched his hand, crushing the blackbane leaf inside, then dropped it over the side of the chasm."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,69,4,10,"He lowered the other hand, which had been holding Syl."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,70,1,7,"She zipped up into the air, anxious."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,70,2,1,"""Kaladin?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,71,1,17,"He stalked away from the chasm, bare feet splashing in puddles and stepping heedlessly on rockbud vines."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,71,2,29,"The incline he'd come down was covered with flat, slatelike plants that had opened like books to the rain, ruffled lacy red and green leaves connecting the two halves."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,71,3,17,"Lifespren---little green blips of light, brighter than Syl but small as spores---danced among the plants, dodging raindrops."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,72,1,10,"Kaladin strode up, water streaming past him in tiny rivers."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,72,2,9,"At the top, he returned to the bridge yard."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,72,3,16,"It was still empty save for Gaz, who was tying a ripped tarp back into place."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,73,1,14,Kaladin had crossed most of the distance to the man before Gaz noticed him.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,73,2,4,The wiry sergeant scowled.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,73,3,9,"""Too cowardly to go through with it, Your Lordship?"
The Way of Kings,14,chapter_11,chapter,Kaladin,1,73,4,7,"Well, if you think I'm giving back---"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,74,1,16,"He cut off with a gagging noise as Kaladin lunged forward, grabbing Gaz by the neck."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,74,2,33,"Gaz lifted an arm in surprise, but Kaladin batted it away and swept the man's legs out from under him, slamming him down to the rocky ground, throwing up a splash of water."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,74,3,22,"Gaz's eye opened wide with shock and pain, and he began to strangle under the pressure of Kaladin's grip on his throat."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,75,1,10,"""The world just changed, Gaz,"" Kaladin said, leaning in close."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,75,2,6,"""I died down at that chasm."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,75,3,9,"Now you've got my vengeful spirit to deal with."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,76,1,10,"Squirming, Gaz looked about frantically for help that wasn't there."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,76,2,7,Kaladin didn't have trouble holding him down.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,76,3,17,"There was one thing about running bridges: If you survived long enough, it built up the muscles."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,1,12,"Kaladin let up slightly on Gaz's neck, allowing him a gasping breath."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,2,5,Then Kaladin leaned down further.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,3,9,"""We're going to start over new, you and I."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,4,1,Clean.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,5,10,And I want you to understand something from the start.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,6,3,I'm *already* dead.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,7,4,You can't hurt me.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,77,8,1,"Understand?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,78,1,13,"Gaz nodded slowly and Kaladin gave him another breath of frigid, humid air."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,79,1,6,"""Bridge Four is mine,"" Kaladin said."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,79,2,8,"""You can assign us tasks, but I'm bridgeleader."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,79,3,14,"The other one died today, so you have to pick a new leader anyway."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,79,4,1,"Understand?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,80,1,3,Gaz nodded again.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,81,1,10,"""You learn quickly,"" Kaladin said, letting the man breathe freely."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,81,2,10,"He stepped back, and Gaz hesitantly got to his feet."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,81,3,10,"There was hatred in his eyes, but it was veiled."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,81,4,9,He seemed worried about something---something more than Kaladin's threats.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,82,1,11,"""I want to stop paying down my slave debt,"" Kaladin said."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,82,2,5,"""How much do bridgemen make?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,83,1,13,"""Two clearmarks a day,"" Gaz said, scowling at him and rubbing his neck."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,84,1,7,So a slave would make half that.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,84,2,3,One diamond mark.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,84,3,7,"A pittance, but Kaladin would need it."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,84,4,8,He'd also need to keep Gaz in line.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,84,5,16,"""I'll start taking my wages,"" Kaladin said, ""but you get to keep one mark in five."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,85,1,10,"Gaz started, glancing at him in the dim, overcast light."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,86,1,5,"""For your efforts,"" Kaladin said."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,87,1,3,"""For what efforts?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,88,1,5,Kaladin stepped up to him.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,88,2,10,"""Your efforts in staying the *Damnation* out of my way."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,88,3,1,"Understood?"""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,89,1,3,Gaz nodded again.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,89,2,3,Kaladin walked away.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,89,3,23,"He hated to waste money on a bribe, but Gaz needed a consistent, repetitive reminder of why he should avoid getting Kaladin killed."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,89,4,34,"One mark every five days wasn't much of a reminder---but for a man who was willing to risk going out in the middle of a highstorm to protect his spheres, it might be enough."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,90,1,14,"Kaladin walked back to Bridge Four's small barrack, pulling open the thick wooden door."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,90,2,9,"The men huddled inside, just as he'd left them."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,90,3,4,But something had changed.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,90,4,6,Had they always looked that pathetic?
The Way of Kings,14,chapter_11,chapter,Kaladin,1,91,1,1,Yes.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,91,2,2,They had.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,91,3,9,"Kaladin was the one who had changed, not they."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,91,4,18,"He felt a strange dislocation, as if he'd allowed himself to forget---if only in part---the last nine months."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,91,5,11,"He reached back across time, studying the man he had been."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,91,6,8,"The man who'd still fought, and fought well."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,92,1,28,"He couldn't be that man again---he couldn't erase the scars---but he could *learn* from that man, as a new squadleader learned from the victorious generals of the past."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,92,2,12,"Kaladin Stormblessed was dead, but Kaladin Bridgeman was of the same blood."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,92,3,4,A descendant with potential.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,93,1,7,Kaladin walked to the first huddled figure.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,93,2,9,The man wasn't sleeping---who could sleep through a highstorm?
The Way of Kings,14,chapter_11,chapter,Kaladin,1,93,3,8,The man cringed as Kaladin knelt beside him.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,94,1,13,"""What's your name?"" Kaladin asked, Syl flitting down and studying the man's face."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,94,2,7,He wouldn't be able to see her.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,95,1,13,"The man was older, with drooping cheeks, brown eyes, and close-cropped, white-salted hair."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,95,2,11,His beard was short and he didn't have a slave mark.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,96,1,5,"""Your name?"" Kaladin repeated firmly."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,97,1,7,"""Storm off,"" the man said, rolling over."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,98,1,10,"Kaladin hesitated, then leaned in, speaking in a low voice."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,98,2,2,"""Look, friend."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,98,3,12,"You can either tell me your name, or I'll keep pestering you."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,98,4,23,"Continue refusing, and I'll tow you out into that storm and hang you over the chasm by one leg until you tell me."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,99,1,7,The man glanced back over his shoulder.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,99,2,7,"Kaladin nodded slowly, holding the man's gaze."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,100,1,5,"""Teft,"" the man finally said."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,100,2,3,"""My name's Teft."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,101,1,10,"""That wasn't so hard,"" Kaladin said, holding out his hand."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,101,2,2,"""I'm Kaladin."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,101,3,2,"Your bridgeleader."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,102,1,12,"The man hesitated, then took Kaladin's hand, wrinkling his brow in confusion."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,102,2,5,Kaladin vaguely remembered the man.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,102,3,13,"He'd been in the crew for a while, a few weeks at least."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,102,4,8,"Before that, he'd been on another bridge crew."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,102,5,16,One of the punishments for bridgemen who committed camp infractions was a transfer to Bridge Four.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,103,1,8,"""Get some rest,"" Kaladin said, releasing Teft's hand."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,103,2,8,"""We're going to have a hard day tomorrow."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,104,1,10,"""How do you know?"" Teft asked, rubbing his bearded chin."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,105,1,6,"""Because we're bridgemen,"" Kaladin said, standing."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,105,2,4,"""*Every* day is hard."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,106,1,5,"Teft hesitated, then smiled faintly."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,106,2,4,"""Kelek knows that's true."""
The Way of Kings,14,chapter_11,chapter,Kaladin,1,107,1,10,"Kaladin left him, moving down the line of huddled figures."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,107,2,13,"He visited each man, prodding or threatening until the man gave his name."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,107,3,3,They each resisted.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,107,4,28,"It was as if their names were the last things they owned, and wouldn't be given up cheaply, though they seemed surprised---perhaps even encouraged---that someone cared to ask."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,108,1,16,"He clutched to these names, repeating each one in his head, holding them like precious gemstones."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,108,2,3,The names mattered.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,108,3,3,The men mattered.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,108,4,23,"Perhaps Kaladin would die in the next bridge run, or perhaps he would break under the strain, and give Amaram one final victory."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,108,5,19,"But as he settled down on the ground to plan, he felt that tiny warmth burning steadily within him."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,109,1,10,It was the warmth of decisions made and purpose seized.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,109,2,3,It was responsibility.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,1,16,"Syl alighted on his leg as he sat, whispering the names of the men to himself."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,2,3,She looked encouraged.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,3,1,Bright.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,4,1,Happy.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,5,6,He didn't feel any of that.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,6,6,"He felt grim, tired, and wet."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,7,15,"But he wrapped himself in the responsibility he had taken, the responsibility for these men."
The Way of Kings,14,chapter_11,chapter,Kaladin,1,110,8,19,He held to it like a climber clung to his last handhold as he dangled from a cliff side.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,111,1,8,He *would* find a way to protect them.
The Way of Kings,14,chapter_11,chapter,Kaladin,1,112,1,3,THE END OF
The Way of Kings,14,chapter_11,chapter,Kaladin,1,113,1,2,**Part One**
The Way of Kings,15,interlude_1,interlude,Ishikk,1,1,1,24,"Ishikk splashed toward the meeting with the strange foreigners, whistling softly to himself, his pole with buckets on each end resting on his shoulders."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,1,2,14,He wore lake sandals on his submerged feet and a pair of knee-length breeches.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,1,3,2,No shirt.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,1,4,3,Nu Ralik forbid!
The Way of Kings,15,interlude_1,interlude,Ishikk,1,1,5,12,A good Purelaker never covered his shoulders when the sun was shining.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,1,6,11,"A man could get sick that way, not getting enough sunlight."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,2,1,11,"He whistled, but not because he was having a pleasant day."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,2,2,14,"In point of fact, the day Nu Ralik had provided was close to horrible."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,2,3,16,"Only five fish swam in Ishikk's buckets, and four were of the dullest, most common variety."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,2,4,15,"The tides had been irregular, as if the Purelake itself was in a foul mood."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,2,5,13,"Bad days were coming; sure as the sun and the tide, they were."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,3,1,15,"The Purelake extended in all directions, hundreds of miles wide, its glassy surface perfectly transparent."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,3,2,29,"At its deepest, it was never more than six feet from shimmering surface to the bottom---and in most places, the warm, slow-moving water came up only to about midcalf."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,3,3,11,"It was filled with tiny fish, colorful cremlings, and eel-like riverspren."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,4,1,5,The Purelake was life itself.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,4,2,9,"Once, this land had been claimed by a king."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,4,3,12,"Sela Tales, the nation had been called, one of the Epoch Kingdoms."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,4,4,26,"Well, they could name it what they wanted, but Nu Ralik knew that the boundaries of nature were far more important than the boundaries of nations."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,4,5,4,Ishikk was a Purelaker.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,4,6,3,First and foremost.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,4,7,6,By tide and sun he was.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,5,1,13,"He walked confidently through the water, though the footing could sometimes be precarious."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,5,2,18,"The pleasantly warm water lapped at his legs just below the knees, and he made very few splashes."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,5,3,28,"He knew to move slowly, careful not to put his weight down before he was sure he wasn't stepping on a spikemane or a sharp lip of rock."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,6,1,20,"Ahead, the village of Fu Abra broke the glassy perfection, a cluster of buildings perched on blocks beneath the water."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,6,2,30,"Their domed roofs made them look like the rockbuds that sprouted from the ground, and they were the only things for miles around that broke the surface of the Purelake."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,7,1,11,"Other people walked about here, moving with the same slow gait."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,7,2,14,"It was possible to run through the water, but there was rarely a reason."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,7,3,19,What could be so important that you had to go and make a splash and ruckus getting to it?
The Way of Kings,15,interlude_1,interlude,Ishikk,1,8,1,6,Ishikk shook his head at that.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,8,2,5,Only foreigners were so hasty.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,8,3,14,"He nodded to Thaspic, a dark-skinned man who passed him pulling a small raft."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,8,4,16,It was stacked with a few piles of cloth; he'd probably taken them out for washing.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,9,1,6,"""Ho, Ishikk,"" the scrawny man said."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,9,2,2,"""How's fishing?"""
The Way of Kings,15,interlude_1,interlude,Ishikk,1,10,1,3,"""Terrible,"" he called."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,10,2,8,"""Vun Makak has blighted me right good today."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,10,3,2,"And you?"""
The Way of Kings,15,interlude_1,interlude,Ishikk,1,11,1,10,"""Lost a shirt while washing,"" Thaspic replied, his voice pleasant."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,12,1,6,"""Ah, that's the way of things."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,12,2,4,"Are my foreigners here?"""
The Way of Kings,15,interlude_1,interlude,Ishikk,1,13,1,2,"""Sure are."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,13,2,4,"Over at Maib's place."""
The Way of Kings,15,interlude_1,interlude,Ishikk,1,14,1,16,"""Vun Makak send they don't eat her out of home,"" Ishikk said, continuing on his way."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,14,2,7,"""Or infect her with their constant worries."""
The Way of Kings,15,interlude_1,interlude,Ishikk,1,15,1,12,"""Sun and tides send it!"" Thaspic said with a chuckle, continuing on."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,16,1,9,Maib's house was near the center of the village.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,16,2,12,Ishikk wasn't sure what made her want to live inside the building.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,16,3,10,Most nights he did just fine sleeping on his raft.
The Way of Kings,15,interlude_1,interlude,Ishikk,1,16,4,23,"It never got cold in the Purelake, except during highstorms, and you could last through those right well, Nu Ralik send the way."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,17,1,41,"The Purelake drained into pits and holes when the storms came, and so you just shoved your raft into a crevice between two ridges of stone and huddled up next to it, using it to break the fury of the tempest."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,17,2,21,"The storms weren't so bad out here as they were in the East, where they flung boulders and blew down buildings."
The Way of Kings,15,interlude_1,interlude,Ishikk,1,17,3,9,"Oh, he'd heard stories about that sort of life."
